,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,72.3,
3,Proteine (g):,21.8,
4,Lipidi(g):,5.2,
5,Colesterolo (mg):,,
6,Carboidrati disponibili (g):,0,
7,Amido (g):,0,
8,Zuccheri solubili (g):,0,
9,Fibra totale (g):,0,
10,Fibra solubile (g):,0,
11,Fibra insolubile (g):,0,
12,Alcol (g):,0,
13,Energia (kcal):,134,
14,Energia (kJ):,561,
15,Sodio (mg):,44,
16,Potassio (mg):,333,
17,Ferro (mg):,1.4,
18,Calcio (mg):,4,
19,Fosforo (mg):,178,
20,Magnesio (mg):,18,
21,Zinco (mg):,4,
22,Rame (mg):,0.06,
23,Selenio (µg):,6,
24,Tiamina (mg):,0.1,
25,Riboflavina (mg):,0.15,
26,Niacina (mg):,4.7,
27,Vitamina A retinolo eq. (µg):,tr,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,,
