,components,unit,value,section
0,Parte edibile, %,79,componenti principali
1,"Energia,  ricalcolata", kJ,611,componenti principali
2,"Energia,  Ric con fibra", kJ,611,componenti principali
3,"Energia,  ricalcolata", kcal,146,componenti principali
4,"Energia,  Ric con fibra", kcal,146,componenti principali
5,Proteine totali, g,"20,7",componenti principali
6,   Proteine animali, g,"20,7",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"7,0",componenti principali
9,   Lipidi animali, g,"7,0",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,61,componenti principali
12,Carboidrati disponibili (MSE), g,"0,0",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,0",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"70,7",componenti principali
18,Ferro, mg,"1,3",minerali ed elementi in traccia
19,Calcio, mg,7,minerali ed elementi in traccia
20,Sodio, mg,73,minerali ed elementi in traccia
21,Potassio, mg,220,minerali ed elementi in traccia
22,Fosforo, mg,150,minerali ed elementi in traccia
23,Zinco, mg,"1,80",minerali ed elementi in traccia
24,Magnesio, mg,24,minerali ed elementi in traccia
25,Rame, mg,"0,15",minerali ed elementi in traccia
26,Selenio, µg,"14,0",minerali ed elementi in traccia
27,Cloro, mg,51,minerali ed elementi in traccia
28,Iodio, µg,5,minerali ed elementi in traccia
29,Manganese, mg,"0,01",minerali ed elementi in traccia
30,Zolfo, mg,200,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,25",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,30",vitamine idrosolubili
33,Vitamina C, mg,0,vitamine idrosolubili
34,Niacina, mg,"4,00",vitamine idrosolubili
35,Vitamina B6, mg,"0,54",vitamine idrosolubili
36,Folati totali, µg,3,vitamine idrosolubili
37,Acido pantotenico, mg,"1,46",vitamine idrosolubili
38,Biotina, µg,"2,0",vitamine idrosolubili
39,Vitamina B12, µg,"1,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,tr,retinolo equivalente
41,   Retinolo, µg,tr,retinolo equivalente
42,   ß-carotene eq., µg,0,retinolo equivalente
43,Vitamina E (ATE), mg,"0,05",retinolo equivalente
44,Vitamina D, µg,"0,50",retinolo equivalente
45,Acidi grassi saturi totali, g,"2,23",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
47,Acido laurico, g,"0,01",acidi grassi
48,Acido miristico, g,"0,07",acidi grassi
49,Acido palmitico, g,"1,41",acidi grassi
50,Acido stearico, g,"0,73",acidi grassi
51,Acido arachidico, g,"0,00",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"2,38",acidi grassi
54,Acido miristoleico, g,"0,00",acidi grassi
55,Acido palmitoleico, g,"0,10",acidi grassi
56,Acido oleico, g,"2,10",acidi grassi
57,Acidi eicosenoico, g,"0,18",acidi grassi
58,Acido erucico, g,"0,00",acidi grassi
59,Acidi grassi polinsaturi totali, g,"1,82",acidi grassi
60,Acido linoleico, g,"1,68",acidi grassi
61,Acido linolenico, g,"0,00",acidi grassi
62,Acido arachidonico, g,"0,03",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
64,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
65,Altri acidi grassi polinsaturi, g,"0,11",acidi grassi
66,Triptofano, mg,183,aminoacidi
67,Treonina, mg,919,aminoacidi
68,Isoleucina, mg,1080,aminoacidi
69,Leucina, mg,1624,aminoacidi
70,Lisina, mg,1737,aminoacidi
71,Metionina, mg,541,aminoacidi
72,Cistina, mg,239,aminoacidi
73,Fenilalanina, mg,809,aminoacidi
74,Tirosina, mg,657,aminoacidi
75,Valina, mg,1243,aminoacidi
76,Arginina, mg,1285,aminoacidi
77,Istidina, mg,647,aminoacidi
78,Alanina, mg,1289,aminoacidi
79,Acido aspartico, mg,2080,aminoacidi
80,Acido glutammico, mg,3157,aminoacidi
81,Glicina, mg,1086,aminoacidi
82,Prolina, mg,853,aminoacidi
83,Serina, mg,852,aminoacidi
84,Glucosio, g,"0,0",zuccheri
85,Fruttosio, g,"0,0",zuccheri
86,Galattosio, g,"0,0",zuccheri
87,Saccarosio (MSE), g,"0,0",zuccheri
88,Maltosio (MSE), g,"0,0",zuccheri
89,Lattosio (MSE), g,"0,0",zuccheri
