,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,47.80,,
2,Calorie,kcal,314.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,21.70,,27.60
5,Proteine animali,g,21.70,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,25.30,,72.40
11,Lipidi animali,g,25.30,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,9.28,,
14,Acido oleico,g,10.77,,
15,Monoinsaturi totali,g,11.76,,
16,Acido linoleico,g,2.19,,
17,Acido linolenico,g,2.19,,
18,Altri polinsaturi,g,0.25,,
19,Polinsaturi totali,g,4.63,,
20,Colesterolo,mg,65.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.70,,
23,Calcio,mg,18.00,2.25,
24,Sodio,mg,3074.00,,
25,Potassio,mg,588.00,18.97,
26,Fosforo,mg,140.00,17.50,
27,Zinco,mg,4.20,42.00,
28,Tiamina (Vit.B1),mg,0.45,31.91,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.14,8.75,
31,Niacina (Vit. PP),mg,4.70,25.78,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,3.00,1.50,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.90,9.00,
38,Vitamina E,mg,0.07,0.70,
