,0,1,2,3,4,5
1,"Note Alimento: Nome originale ""Coffee, brewed, espresso, restaurant-prepared"". Caffeina 212mg. Altra fone caffeina=226mg /100ml di bevanda (Nicoli et al, Ind Alim, 1986).",,,,,
2,Categoria merceologica: 18002 - caffè (anche decaffeinato e solubile),,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,DA,14210,,
7,"Energia, ricalcolata, kJ",9,86,,,
8,"Energia, Ric con fibra, kJ",9,86,,,
9,"Energia, ricalcolata, kcal",2,86,,,
10,"Energia, Ric con fibra, kcal",2,86,,,
11,"Proteine totali, g",0.1,DA,14210,,
12,"Proteine animali, g",0.0,DA,14210,,
13,"Proteine vegetali, g",0.1,DA,14210,,
14,"Lipidi totali, g",0.2,DA,14210,,
15,"Lipidi animali, g",0.0,DA,14210,,
16,"Lipidi vegetali, g",0.2,DA,14210,,
17,"Colesterolo, mg",0,DA,14210,,
18,"Carboidrati disponibili (MSE), g",0.0,DA,14210,,
19,"Amido (MSE), g",0.0,87,,,
20,"Carboidrati solubili (MSE), g",0.0,DA,14210,,
21,"Fibra alimentare totale, g",0.0,DA,14210,,
22,"Alcol, g",0.0,DA,14210,,
23,"Acqua, g",97.8,DA,14210,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",0.1,DA,14210,,
26,"Calcio, mg",2,DA,14210,,
27,"Sodio, mg",14,DA,14210,,
28,"Potassio, mg",115,DA,14210,,
29,"Fosforo, mg",7,DA,14210,,
30,"Zinco, mg",0.05,DA,14210,,
31,"Magnesio, mg",80,DA,14210,,
32,"Rame, mg",0.05,DA,14210,,
33,"Selenio, µg",0.0,DA,14210,,
34,"Cloro, mg",3,BF,1091,2,"""Coffee, infusion, average"" acqua 98.3, prot 0.2, lip tr, gd 0.3"
35,"Iodio, µg",tr,BF,1091,2,
36,"Manganese, mg",0.05,DA,14210,,
37,"Zolfo, mg",3,Y,9000,2,"""Coffee, beverage"" acqua 98.3, prot 0.2, lip tr"
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",tr,DA,14210,,
40,"Vitamina B2, Riboflavina, mg",0.18,DA,14210,,
41,"Vitamina C, mg",0,DA,14210,,
42,"Niacina, mg",5.21,DA,14210,,
43,"Vitamina B6, mg",tr,DA,14210,,
44,"Folati totali, µg",1,DA,14210,,
45,"Acido pantotenico, mg",0.03,DA,14210,,
46,"Biotina, µg",3.0,BF,1091,2,
47,"Vitamina B12, µg",0.0,DA,14210,,
48,VITAMINE LIPOSOLUBILI,,,,,
49,Retinolo equivalente,,,,,
50,"Retinolo eq. (RE), µg",0,DA,14210,,
51,"Retinolo, µg",0,DA,14210,,
52,"ß-carotene eq., µg",0,DA,14210,,
53,"Vitamina E (ATE), mg",0.01,DA,14210,4A,Gamma-tocoferolo 0.01mg
54,"Vitamina D, µg",0.00,BF,1091,2,
55,ACIDI GRASSI,,,,,
56,"Acidi grassi saturi totali, g",0.09,DA,14210,,
57,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",0.00,DA,14210,,
58,"Acido laurico, g",0.00,DA,14210,,
59,"Acido miristico, g",0.00,DA,14210,,
60,"Acido palmitico, g",0.05,DA,14210,,
61,"Acido stearico, g",0.00,DA,14210,,
62,"Acido arachidico, g",0.00,DA,14210,,
63,"Acido beenico, g",0.00,DA,14210,,
64,"Acidi grassi monoinsaturi totali, g",tr,DA,14210,,
65,"Acido miristoleico, g",0.00,DA,14210,,
66,"Acido palmitoleico, g",0.00,DA,14210,,
67,"Acido oleico, g",tr,DA,14210,,
68,"Acidi eicosenoico, g",0.00,DA,14210,,
69,"Acido erucico, g",0.00,DA,14210,,
70,"Acidi grassi polinsaturi totali, g",0.09,DA,14210,,
71,"Acido linoleico, g",0.09,DA,14210,,
72,"Acido linolenico, g",0.00,DA,14210,,
73,"Acido arachidonico, g",0.00,DA,14210,,
74,"Acido eicosapentaenoico (EPA), g",0.00,DA,14210,,
75,"Acido decosaesaenoico (DHA), g",0.00,DA,14210,,
76,"Altri acidi grassi polinsaturi, g",0.00,86,,,
77,AMINOACIDI,,,,,
78,"Triptofano, mg",0,DA,14209,3A,"""Coffee, brewed from grounds, prepared with tap water"" prot 0.12"
79,"Treonina, mg",1,DA,14209,3A,
80,"Isoleucina, mg",2,DA,14209,3A,
81,"Leucina, mg",5,DA,14209,3A,
82,"Lisina, mg",1,DA,14209,3A,
83,"Metionina, mg",0,DA,14209,3A,
84,"Cistina, mg",2,DA,14209,3A,
85,"Fenilalanina, mg",3,DA,14209,3A,
86,"Tirosina, mg",2,DA,14209,3A,
87,"Valina, mg",3,DA,14209,3A,
88,"Arginina, mg",1,DA,14209,3A,
89,"Istidina, mg",2,DA,14209,3A,
90,"Alanina, mg",3,DA,14209,3A,
91,"Acido aspartico, mg",5,DA,14209,3A,
92,"Acido glutammico, mg",20,DA,14209,3A,
93,"Glicina, mg",4,DA,14209,3A,
94,"Prolina, mg",4,DA,14209,3A,
95,"Serina, mg",1,DA,14209,3A,
96,ZUCCHERI,,,,,
97,"Glucosio, g",0.0,DA,14210,,
98,"Fruttosio, g",0.0,DA,14210,,
99,"Galattosio, g",0.0,DA,14210,,
100,"Saccarosio (MSE), g",0.0,DA,14210,,
101,"Maltosio (MSE), g",0.0,DA,14210,,
102,"Lattosio (MSE), g",0.0,DA,14210,,
